Order ID,Country,City,State,Postal Code,Region
CA-2015-115567,United States,Columbus,Indiana,47201,Central
US-2017-136679,United States,Pasadena,Texas,77506,Central
US-2017-141943,United States,San Francisco,California,94122,West
CA-2014-101560,United States,Columbia,South Carolina,29203,South
CA-2014-159709,United States,Kent,Washington,98031,West
CA-2016-103982,United States,Round Rock,Texas,78664,Central
CA-2015-142454,United States,Oakland,California,94601,West
CA-2015-102015,United States,Auburn,New York,13021,East
CA-2015-156755,United States,Newark,Delaware,19711,East
CA-2015-130876,United States,New York City,New York,10024,East
CA-2016-145898,United States,Redlands,California,92374,West
US-2017-159562,United States,Roseville,Michigan,48066,Central
CA-2017-134635,United States,Los Angeles,California,90049,West
CA-2017-167080,United States,New York City,New York,10011,East
CA-2017-145653,United States,Detroit,Michigan,48205,Central
CA-2014-140487,United States,Detroit,Michigan,48234,Central
CA-2017-117401,United States,Springfield,Missouri,65807,Central
US-2017-109582,United States,Los Angeles,California,90036,West
CA-2016-119865,United States,New York City,New York,10011,East
US-2014-147648,United States,San Francisco,California,94109,West
CA-2017-124436,United States,Fresno,California,93727,West
CA-2014-115084,United States,Texarkana,Arkansas,71854,South
CA-2017-131037,United States,San Francisco,California,94110,West
CA-2016-111143,United States,Indianapolis,Indiana,46203,Central
CA-2014-166744,United States,Columbia,Maryland,21044,East
CA-2016-116561,United States,San Jose,California,95123,West
CA-2016-110730,United States,Seattle,Washington,98115,West
CA-2017-146367,United States,Carrollton,Texas,75007,Central
CA-2016-149454,United States,Arlington,Virginia,22204,South
CA-2016-156265,United States,Los Angeles,California,90032,West
US-2015-168914,United States,Frankfort,Illinois,60423,Central
US-2017-110989,United States,Seattle,Washington,98105,West
CA-2015-106215,United States,Philadelphia,Pennsylvania,19143,East
US-2016-169369,United States,Columbus,Georgia,31907,South
CA-2015-132318,United States,Virginia Beach,Virginia,23464,South
US-2014-131982,United States,Des Moines,Washington,98198,West
CA-2015-125185,United States,Bethlehem,Pennsylvania,18018,East
CA-2016-130078,United States,Oklahoma City,Oklahoma,73120,Central
US-2017-114034,United States,Rancho Cucamonga,California,91730,West
US-2017-115595,United States,Los Angeles,California,90032,West
CA-2017-158722,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-105165,United States,Houston,Texas,77036,Central
CA-2017-147452,United States,Seattle,Washington,98103,West
US-2017-114657,United States,Yonkers,New York,10701,East
CA-2017-144484,United States,San Francisco,California,94110,West
CA-2017-125913,United States,Los Angeles,California,90008,West
US-2016-158309,United States,Miami,Florida,33142,South
CA-2015-162887,United States,Burlington,Vermont,5408,East
CA-2017-147333,United States,Fayetteville,Arkansas,72701,South
CA-2014-113859,United States,Odessa,Texas,79762,Central
CA-2014-159681,United States,Virginia Beach,Virginia,23464,South
US-2017-104094,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-152709,United States,Detroit,Michigan,48234,Central
CA-2015-105158,United States,Rochester,Minnesota,55901,Central
CA-2014-133424,United States,Seattle,Washington,98105,West
CA-2017-105991,United States,Louisville,Colorado,80027,West
US-2017-136784,United States,San Francisco,California,94122,West
CA-2014-146283,United States,Houston,Texas,77036,Central
CA-2017-151218,United States,Miami,Florida,33180,South
CA-2015-111073,United States,Medina,Ohio,44256,East
CA-2017-144883,United States,Roseville,Minnesota,55113,Central
CA-2017-142174,United States,Houston,Texas,77041,Central
CA-2017-108791,United States,Yonkers,New York,10701,East
CA-2016-106656,United States,San Diego,California,92037,West
CA-2016-113831,United States,Springfield,Virginia,22153,South
US-2014-139500,United States,Decatur,Illinois,62521,Central
US-2014-166310,United States,Garland,Texas,75043,Central
US-2016-168410,United States,Oceanside,New York,11572,East
CA-2017-131254,United States,Houston,Texas,77095,Central
CA-2016-123414,United States,Greenville,North Carolina,27834,South
CA-2017-137876,United States,San Francisco,California,94110,West
CA-2016-154060,United States,Greensboro,North Carolina,27405,South
US-2017-162558,United States,Knoxville,Tennessee,37918,South
CA-2017-134439,United States,Grand Island,Nebraska,68801,Central
CA-2015-119508,United States,Lakewood,California,90712,West
CA-2015-152681,United States,Lawrence,Massachusetts,1841,East
CA-2014-130813,United States,Los Angeles,California,90049,West
CA-2015-120320,United States,Houston,Texas,77036,Central
CA-2016-111941,United States,New York City,New York,10035,East
CA-2016-123120,United States,New York City,New York,10011,East
CA-2014-103331,United States,Newark,Delaware,19711,East
CA-2015-169278,United States,Seattle,Washington,98105,West
CA-2017-111577,United States,Scottsdale,Arizona,85254,West
CA-2015-146486,United States,Oceanside,New York,11572,East
US-2014-168501,United States,Dallas,Texas,75220,Central
CA-2015-112053,United States,Rochester,New York,14609,East
CA-2017-108539,United States,Los Angeles,California,90045,West
CA-2015-149811,United States,Woodbury,Minnesota,55125,Central
US-2017-103814,United States,Park Ridge,Illinois,60068,Central
CA-2016-123932,United States,Dallas,Texas,75217,Central
US-2016-101616,United States,Monroe,Louisiana,71203,South
CA-2014-113768,United States,Los Angeles,California,90004,West
CA-2016-138037,United States,San Francisco,California,94109,West
CA-2014-150490,United States,San Francisco,California,94122,West
US-2017-126060,United States,Fayetteville,North Carolina,28314,South
CA-2017-100951,United States,Dallas,Texas,75217,Central
CA-2016-122017,United States,Wichita,Kansas,67212,Central
CA-2014-123477,United States,Springfield,Oregon,97477,West
CA-2016-107790,United States,Houston,Texas,77041,Central
CA-2017-158071,United States,Seattle,Washington,98103,West
CA-2017-147403,United States,Akron,Ohio,44312,East
US-2017-136721,United States,Oak Park,Michigan,48237,Central
CA-2015-118738,United States,Houston,Texas,77041,Central
CA-2017-134152,United States,Seattle,Washington,98103,West
CA-2014-125542,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-136021,United States,Los Angeles,California,90045,West
CA-2016-149195,United States,Houston,Texas,77070,Central
CA-2017-161410,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-152786,United States,Rogers,Arkansas,72756,South
CA-2017-164707,United States,Los Angeles,California,90045,West
CA-2017-163874,United States,Seattle,Washington,98105,West
US-2014-123183,United States,Wilmington,Delaware,19805,East
CA-2014-104829,United States,Provo,Utah,84604,West
US-2016-147340,United States,San Francisco,California,94110,West
CA-2016-145492,United States,Los Angeles,California,90004,West
CA-2016-163202,United States,Lancaster,Ohio,43130,East
CA-2016-117681,United States,Los Angeles,California,90004,West
CA-2017-132262,United States,Seattle,Washington,98103,West
CA-2017-123043,United States,New York City,New York,10024,East
US-2016-143280,United States,Los Angeles,California,90045,West
CA-2017-108854,United States,San Francisco,California,94109,West
CA-2017-166856,United States,Clovis,New Mexico,88101,West
CA-2016-153157,United States,Wichita,Kansas,67212,Central
US-2017-125647,United States,Chicago,Illinois,60653,Central
CA-2014-132542,United States,Omaha,Nebraska,68104,Central
CA-2015-110877,United States,Houston,Texas,77041,Central
US-2016-151827,United States,Philadelphia,Pennsylvania,19134,East
US-2016-163258,United States,Los Angeles,California,90045,West
CA-2017-103009,United States,Richmond,Kentucky,40475,South
US-2017-120649,United States,Waterbury,Connecticut,6708,East
CA-2016-153598,United States,Los Angeles,California,90045,West
US-2016-108497,United States,Los Angeles,California,90036,West
CA-2016-113096,United States,San Francisco,California,94122,West
CA-2014-136861,United States,Saint Petersburg,Florida,33710,South
CA-2017-117422,United States,Lakewood,Ohio,44107,East
CA-2017-129707,United States,Chandler,Arizona,85224,West
CA-2015-160171,United States,Los Angeles,California,90008,West
CA-2014-103317,United States,Palm Coast,Florida,32137,South
CA-2016-167115,United States,New York City,New York,10035,East
US-2017-153633,United States,Jupiter,Florida,33458,South
CA-2017-155929,United States,Glendale,Arizona,85301,West
CA-2015-148712,United States,New York City,New York,10035,East
CA-2016-128307,United States,Houston,Texas,77041,Central
US-2016-127425,United States,New York City,New York,10035,East
US-2014-119081,United States,Olathe,Kansas,66062,Central
CA-2016-140613,United States,Sparks,Nevada,89431,West
US-2017-108700,United States,Rockford,Illinois,61107,Central
CA-2017-160962,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-130631,United States,Edmonds,Washington,98026,West
CA-2017-116680,United States,San Francisco,California,94122,West
US-2014-107405,United States,Asheville,North Carolina,28806,South
CA-2017-101574,United States,Los Angeles,California,90032,West
CA-2014-146591,United States,Scottsdale,Arizona,85254,West
CA-2014-107706,United States,Houston,Texas,77095,Central
CA-2016-122448,United States,San Francisco,California,94109,West
CA-2014-132451,United States,San Diego,California,92105,West
CA-2016-158547,United States,Hamilton,Ohio,45011,East
CA-2017-116946,United States,Parker,Colorado,80134,West
CA-2017-121741,United States,Fremont,Nebraska,68025,Central
CA-2017-169691,United States,Maple Grove,Minnesota,55369,Central
CA-2016-121356,United States,Newark,Delaware,19711,East
CA-2014-101770,United States,Miami,Florida,33180,South
CA-2017-105487,United States,San Diego,California,92105,West
CA-2017-148999,United States,Miami,Florida,33142,South
CA-2014-107573,United States,Miami,Florida,33178,South
CA-2015-156608,United States,San Antonio,Texas,78207,Central
CA-2017-134495,United States,Jacksonville,Florida,32216,South
CA-2017-164098,United States,Houston,Texas,77070,Central
CA-2014-105249,United States,San Francisco,California,94122,West
CA-2015-113523,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-117821,United States,Marion,Ohio,43302,East
CA-2017-164378,United States,New York City,New York,10024,East
CA-2017-127782,United States,Philadelphia,Pennsylvania,19140,East
US-2016-162026,United States,Los Angeles,California,90036,West
CA-2016-150000,United States,Smyrna,Georgia,30080,South
CA-2015-168529,United States,San Francisco,California,94122,West
US-2017-152569,United States,Chicago,Illinois,60653,Central
US-2014-137680,United States,Medford,Oregon,97504,West
CA-2015-103177,United States,New York City,New York,10009,East
US-2016-138408,United States,Huntsville,Alabama,35810,South
CA-2017-117667,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-110982,United States,Santa Clara,California,95051,West
CA-2016-147123,United States,Long Beach,California,90805,West
CA-2017-154501,United States,Los Angeles,California,90008,West
CA-2017-166933,United States,Santa Barbara,California,93101,West
CA-2015-142055,United States,New York City,New York,10009,East
CA-2015-137106,United States,Jacksonville,Florida,32216,South
CA-2017-136609,United States,Cedar Hill,Texas,75104,Central
CA-2017-160885,United States,Omaha,Nebraska,68104,Central
US-2016-167472,United States,Little Rock,Arkansas,72209,South
CA-2015-120551,United States,Norfolk,Nebraska,68701,Central
US-2017-150595,United States,Chicago,Illinois,60653,Central
CA-2016-134936,United States,Tucson,Arizona,85705,West
CA-2017-102967,United States,Concord,New Hampshire,3301,East
CA-2017-151008,United States,Draper,Utah,84020,West
CA-2014-159800,United States,San Francisco,California,94109,West
US-2014-159618,United States,Houston,Texas,77036,Central
CA-2017-116113,United States,Montgomery,Alabama,36116,South
CA-2015-125066,United States,Jackson,Mississippi,39212,South
US-2015-114741,United States,North Las Vegas,Nevada,89031,West
CA-2017-133263,United States,Atlanta,Georgia,30318,South
CA-2017-157966,United States,Chicago,Illinois,60610,Central
CA-2014-151162,United States,Columbus,Ohio,43229,East
CA-2016-136686,United States,Pasadena,California,91104,West
CA-2017-137498,United States,Los Angeles,California,90004,West
CA-2017-163818,United States,Clinton,Maryland,20735,East
CA-2016-161158,United States,New York City,New York,10024,East
CA-2014-116673,United States,San Diego,California,92037,West
CA-2017-105333,United States,New York City,New York,10011,East
CA-2015-149993,United States,Lancaster,California,93534,West
CA-2014-168158,United States,Great Falls,Montana,59405,West
CA-2016-115224,United States,San Francisco,California,94110,West
CA-2014-164742,United States,Lakewood,New Jersey,8701,East
US-2017-108014,United States,Cleveland,Ohio,44105,East
CA-2017-160325,United States,Lawrence,Massachusetts,1841,East
CA-2015-159779,United States,Concord,New Hampshire,3301,East
CA-2017-151176,United States,Baltimore,Maryland,21215,East
CA-2014-108903,United States,Columbus,Ohio,43229,East
CA-2016-117919,United States,Houston,Texas,77041,Central
CA-2015-142475,United States,New York City,New York,10011,East
CA-2016-134516,United States,Greensboro,North Carolina,27405,South
CA-2017-105193,United States,New York City,New York,10024,East
CA-2015-168634,United States,San Francisco,California,94109,West
CA-2017-117198,United States,Monroe,Louisiana,71203,South
CA-2015-145828,United States,Cincinnati,Ohio,45231,East
CA-2017-121027,United States,Seattle,Washington,98105,West
CA-2016-147431,United States,New York City,New York,10011,East
CA-2016-158001,United States,New York City,New York,10035,East
CA-2017-125745,United States,Memphis,Tennessee,38109,South
CA-2015-101154,United States,San Diego,California,92105,West
US-2016-124163,United States,La Crosse,Wisconsin,54601,Central
CA-2016-121748,United States,Los Angeles,California,90032,West
CA-2014-126683,United States,Seattle,Washington,98115,West
CA-2017-148810,United States,Miami,Florida,33180,South
US-2016-146066,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-127614,United States,Chesapeake,Virginia,23320,South
CA-2016-101742,United States,New York City,New York,10009,East
CA-2015-134943,United States,Ann Arbor,Michigan,48104,Central
CA-2017-123022,United States,La Mesa,California,91941,West
CA-2017-113208,United States,Dearborn,Michigan,48126,Central
CA-2014-154893,United States,San Diego,California,92024,West
CA-2014-147900,United States,Lakewood,Ohio,44107,East
CA-2017-106355,United States,Meriden,Connecticut,6450,East
CA-2016-127985,United States,Columbus,Georgia,31907,South
CA-2015-166604,United States,Roswell,Georgia,30076,South
CA-2017-120719,United States,Seattle,Washington,98105,West
CA-2017-127117,United States,Morristown,New Jersey,7960,East
CA-2015-104241,United States,Alexandria,Virginia,22304,South
CA-2017-168179,United States,Salt Lake City,Utah,84106,West
CA-2017-142342,United States,Apple Valley,California,92307,West
CA-2017-109099,United States,New York City,New York,10009,East
US-2014-134187,United States,Long Beach,California,90805,West
CA-2016-145261,United States,Salem,Oregon,97301,West
CA-2016-108875,United States,Aurora,Colorado,80013,West
CA-2016-141957,United States,Newark,Ohio,43055,East
CA-2016-142405,United States,Seattle,Washington,98103,West
CA-2015-141012,United States,Pocatello,Idaho,83201,West
CA-2017-127922,United States,Dallas,Texas,75081,Central
CA-2016-146318,United States,Seattle,Washington,98105,West
CA-2014-135993,United States,Seattle,Washington,98115,West
CA-2014-126802,United States,Chicago,Illinois,60610,Central
CA-2016-143924,United States,Holland,Michigan,49423,Central
CA-2016-141551,United States,Broken Arrow,Oklahoma,74012,Central
CA-2014-164315,United States,Athens,Georgia,30605,South
CA-2015-131072,United States,Seattle,Washington,98105,West
CA-2014-131541,United States,Apopka,Florida,32712,South
CA-2015-119550,United States,Houston,Texas,77070,Central
US-2015-138093,United States,Baltimore,Maryland,21215,East
CA-2016-126165,United States,San Francisco,California,94109,West
CA-2017-126123,United States,Chicago,Illinois,60623,Central
CA-2016-143441,United States,Laredo,Texas,78041,Central
CA-2017-148320,United States,San Francisco,California,94109,West
CA-2016-125661,United States,Cleveland,Ohio,44105,East
US-2014-123519,United States,Marion,Ohio,43302,East
CA-2014-155593,United States,Fairfield,Connecticut,6824,East
CA-2017-136000,United States,New York City,New York,10009,East
US-2015-160857,United States,New York City,New York,10024,East
CA-2017-115805,United States,Chicago,Illinois,60653,Central
US-2014-143707,United States,New York City,New York,10035,East
CA-2017-116939,United States,Richmond,Virginia,23223,South
CA-2015-124107,United States,Ann Arbor,Michigan,48104,Central
CA-2017-126550,United States,Lafayette,Indiana,47905,Central
CA-2015-138674,United States,Springfield,Oregon,97477,West
CA-2016-165820,United States,San Francisco,California,94109,West
CA-2014-103191,United States,Chicago,Illinois,60653,Central
CA-2015-103933,United States,New York City,New York,10011,East
CA-2015-110548,United States,Houston,Texas,77095,Central
CA-2017-117324,United States,Madison,Wisconsin,53711,Central
CA-2017-143574,United States,Milford,Connecticut,6460,East
CA-2014-111773,United States,New York City,New York,10024,East
CA-2014-148614,United States,Los Angeles,California,90049,West
CA-2017-156139,United States,San Francisco,California,94109,West
US-2017-147886,United States,Fairfield,California,94533,West
CA-2016-113733,United States,Greenville,North Carolina,27834,South
CA-2017-104913,United States,Long Beach,New York,11561,East
CA-2014-145800,United States,Buffalo Grove,Illinois,60089,Central
CA-2016-125850,United States,San Diego,California,92037,West
CA-2016-118514,United States,Richmond,Kentucky,40475,South
CA-2015-150749,United States,Springfield,Virginia,22153,South
CA-2014-163748,United States,Fort Worth,Texas,76106,Central
CA-2015-119634,United States,Raleigh,North Carolina,27604,South
CA-2015-149300,United States,Hialeah,Florida,33012,South
US-2016-111528,United States,Los Angeles,California,90032,West
CA-2017-158169,United States,Lake Forest,California,92630,West
CA-2015-162047,United States,Long Beach,New York,11561,East
CA-2015-117772,United States,Seattle,Washington,98103,West
US-2014-126340,United States,Redding,California,96003,West
CA-2016-149685,United States,San Antonio,Texas,78207,Central
CA-2017-126396,United States,Houston,Texas,77070,Central
CA-2015-154900,United States,Leominster,Massachusetts,1453,East
CA-2015-103835,United States,Los Angeles,California,90032,West
CA-2015-158939,United States,Springfield,Missouri,65807,Central
CA-2016-117408,United States,Waco,Texas,76706,Central
CA-2016-142398,United States,Los Angeles,California,90036,West
CA-2016-105277,United States,Auburn,New York,13021,East
CA-2016-112060,United States,San Francisco,California,94109,West
CA-2014-105270,United States,Los Angeles,California,90008,West
US-2015-159513,United States,Los Angeles,California,90049,West
CA-2015-155586,United States,Chico,California,95928,West
CA-2017-141117,United States,Springfield,Oregon,97477,West
CA-2017-115070,United States,Jacksonville,Florida,32216,South
CA-2017-140186,United States,Bakersfield,California,93309,West
CA-2014-124856,United States,New York City,New York,10011,East
CA-2014-166716,United States,Chicago,Illinois,60610,Central
CA-2014-123225,United States,El Paso,Texas,79907,Central
CA-2015-163440,United States,Thousand Oaks,California,91360,West
US-2017-106796,United States,Springfield,Ohio,45503,East
CA-2017-113873,United States,Dallas,Texas,75220,Central
CA-2016-149783,United States,Knoxville,Tennessee,37918,South
CA-2016-125017,United States,Chattanooga,Tennessee,37421,South
US-2015-163279,United States,San Diego,California,92037,West
CA-2015-150196,United States,New York City,New York,10024,East
US-2015-106495,United States,Tampa,Florida,33614,South
CA-2014-124730,United States,Utica,New York,13501,East
CA-2017-117632,United States,San Francisco,California,94122,West
CA-2014-115056,United States,Columbus,Ohio,43229,East
CA-2017-161067,United States,New York City,New York,10035,East
CA-2016-122063,United States,Richmond,Indiana,47374,Central
CA-2015-111206,United States,San Diego,California,92105,West
CA-2016-142895,United States,Concord,North Carolina,28027,South
CA-2015-101868,United States,Miami,Florida,33178,South
CA-2017-133207,United States,Los Angeles,California,90036,West
CA-2015-132948,United States,Seattle,Washington,98115,West
CA-2015-134992,United States,Arlington,Virginia,22204,South
CA-2015-126725,United States,San Diego,California,92105,West
CA-2015-121783,United States,Roseville,Minnesota,55113,Central
US-2014-138835,United States,Virginia Beach,Virginia,23464,South
CA-2015-112214,United States,Dallas,Texas,75220,Central
US-2017-153255,United States,Concord,California,94521,West
CA-2015-108119,United States,Conway,Arkansas,72032,South
CA-2015-157434,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-101525,United States,Little Rock,Arkansas,72209,South
US-2014-117968,United States,Meriden,Connecticut,6450,East
CA-2016-158211,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-152247,United States,Cheyenne,Wyoming,82001,West
CA-2016-128223,United States,Anaheim,California,92804,West
CA-2016-154235,United States,Bloomington,Indiana,47401,Central
CA-2017-129910,United States,Columbus,Georgia,31907,South
CA-2017-133095,United States,Jonesboro,Arkansas,72401,South
CA-2015-130554,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-152443,United States,Lawrence,Massachusetts,1841,East
CA-2016-133319,United States,New York City,New York,10011,East
CA-2016-133935,United States,San Diego,California,92105,West
CA-2016-136301,United States,San Francisco,California,94109,West
US-2014-109456,United States,San Francisco,California,94110,West
CA-2017-151596,United States,Cranston,Rhode Island,2920,East
CA-2015-147879,United States,Owensboro,Kentucky,42301,South
CA-2016-166625,United States,Baltimore,Maryland,21215,East
CA-2016-146157,United States,Chicago,Illinois,60610,Central
CA-2017-159954,United States,Atlanta,Georgia,30318,South
CA-2017-100825,United States,Los Angeles,California,90036,West
CA-2014-168305,United States,Los Angeles,California,90049,West
CA-2016-167682,United States,Richmond,Indiana,47374,Central
CA-2017-108000,United States,San Francisco,California,94110,West
CA-2015-146465,United States,San Francisco,California,94122,West
CA-2016-159639,United States,Westfield,New Jersey,7090,East
US-2017-153948,United States,San Francisco,California,94122,West
US-2016-113985,United States,San Jose,California,95123,West
CA-2016-155383,United States,Seattle,Washington,98115,West
CA-2014-120432,United States,Owensboro,Kentucky,42301,South
US-2015-126977,United States,New York City,New York,10035,East
CA-2016-130288,United States,New York City,New York,10011,East
CA-2017-146458,United States,Springfield,Virginia,22153,South
CA-2017-150420,United States,Bellingham,Washington,98226,West
US-2014-118997,United States,Decatur,Alabama,35601,South
CA-2014-114314,United States,Fayetteville,Arkansas,72701,South
US-2017-169551,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-103107,United States,Seattle,Washington,98103,West
CA-2017-122077,United States,Plano,Texas,75023,Central
CA-2017-112431,United States,Los Angeles,California,90049,West
CA-2016-151092,United States,Los Angeles,California,90032,West
CA-2014-104178,United States,Los Angeles,California,90036,West
CA-2015-115924,United States,Des Moines,Iowa,50315,Central
CA-2017-161046,United States,Southaven,Mississippi,38671,South
US-2017-141698,United States,Houston,Texas,77041,Central
US-2014-105151,United States,New York City,New York,10009,East
CA-2014-155796,United States,Reading,Pennsylvania,19601,East
CA-2016-127138,United States,San Francisco,California,94109,West
CA-2017-150602,United States,Los Angeles,California,90045,West
CA-2014-140732,United States,Los Angeles,California,90004,West
CA-2017-119011,United States,San Francisco,California,94109,West
CA-2016-166912,United States,New York City,New York,10009,East
CA-2014-141726,United States,San Diego,California,92105,West
CA-2017-115105,United States,New York City,New York,10024,East
CA-2015-143980,United States,New York City,New York,10011,East
CA-2016-135636,United States,Charlotte,North Carolina,28205,South
CA-2017-102155,United States,Overland Park,Kansas,66212,Central
CA-2017-116953,United States,Mesa,Arizona,85204,West
CA-2014-117765,United States,Tulsa,Oklahoma,74133,Central
CA-2016-114895,United States,New York City,New York,10035,East
CA-2017-112984,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-163776,United States,Hattiesburg,Mississippi,39401,South
US-2017-163300,United States,Los Angeles,California,90049,West
CA-2016-162187,United States,Columbus,Ohio,43229,East
US-2014-112991,United States,Caldwell,Idaho,83605,West
CA-2014-124079,United States,Phoenix,Arizona,85023,West
US-2017-146878,United States,Miami,Florida,33142,South
CA-2017-107244,United States,Los Angeles,California,90004,West
CA-2015-100657,United States,Troy,New York,12180,East
CA-2017-129581,United States,New Bedford,Massachusetts,2740,East
CA-2017-129028,United States,Florence,South Carolina,29501,South
CA-2015-135580,United States,Los Angeles,California,90049,West
CA-2016-159016,United States,Los Angeles,California,90008,West
CA-2014-102652,United States,Los Angeles,California,90049,West
CA-2014-152422,United States,Columbus,Ohio,43229,East
US-2016-156692,United States,Kenner,Louisiana,70065,South
CA-2014-130869,United States,Cedar Hill,Texas,75104,Central
US-2017-128832,United States,Providence,Rhode Island,2908,East
CA-2017-139717,United States,Lancaster,Ohio,43130,East
CA-2017-136007,United States,Seattle,Washington,98115,West
CA-2016-157364,United States,Jacksonville,North Carolina,28540,South
US-2016-112970,United States,Los Angeles,California,90049,West
US-2017-152492,United States,Miami,Florida,33142,South
CA-2016-101168,United States,Nashua,New Hampshire,3060,East
CA-2017-104010,United States,New York City,New York,10011,East
CA-2015-130253,United States,Los Angeles,California,90036,West
US-2015-155369,United States,Carrollton,Texas,75007,Central
CA-2016-131205,United States,Georgetown,Kentucky,40324,South
CA-2017-122364,United States,Los Angeles,California,90008,West
CA-2016-117912,United States,Sierra Vista,Arizona,85635,West
CA-2017-145702,United States,Knoxville,Tennessee,37918,South
CA-2015-113215,United States,Tucson,Arizona,85705,West
CA-2016-154662,United States,Minneapolis,Minnesota,55407,Central
CA-2015-105571,United States,Miami,Florida,33142,South
CA-2016-152765,United States,Houston,Texas,77036,Central
CA-2015-153878,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-124016,United States,Lancaster,Ohio,43130,East
CA-2016-113551,United States,Edinburg,Texas,78539,Central
CA-2014-107524,United States,New York City,New York,10009,East
CA-2014-138072,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-134201,United States,Rochester,New York,14609,East
CA-2015-111780,United States,San Diego,California,92037,West
CA-2015-119942,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-151547,United States,Bartlett,Tennessee,38134,South
CA-2017-166695,United States,Lakewood,California,90712,West
CA-2017-167542,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-120901,United States,Austin,Texas,78745,Central
CA-2017-121398,United States,Los Angeles,California,90008,West
CA-2016-151561,United States,New York City,New York,10011,East
CA-2017-154676,United States,Houston,Texas,77070,Central
US-2014-165589,United States,Lubbock,Texas,79424,Central
US-2016-132577,United States,Houston,Texas,77095,Central
CA-2015-114048,United States,Costa Mesa,California,92627,West
CA-2015-137281,United States,Roswell,Georgia,30076,South
US-2017-162068,United States,Loveland,Colorado,80538,West
CA-2017-100111,United States,New York City,New York,10035,East
US-2017-132381,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-147011,United States,Miami,Florida,33178,South
CA-2014-120852,United States,Grand Prairie,Texas,75051,Central
CA-2016-150007,United States,Chicago,Illinois,60653,Central
CA-2016-124590,United States,Parma,Ohio,44134,East
CA-2016-133802,United States,Redwood City,California,94061,West
US-2016-113677,United States,New York City,New York,10011,East
CA-2017-143378,United States,Springfield,Oregon,97477,West
CA-2017-152660,United States,Chicago,Illinois,60610,Central
CA-2015-142139,United States,Bedford,Texas,76021,Central
CA-2017-145772,United States,Los Angeles,California,90036,West
CA-2016-124100,United States,New York City,New York,10009,East
US-2014-158400,United States,San Francisco,California,94109,West
CA-2017-162033,United States,Virginia Beach,Virginia,23464,South
CA-2014-163447,United States,New York City,New York,10011,East
CA-2017-145737,United States,Lebanon,Tennessee,37087,South
CA-2016-148096,United States,Los Angeles,California,90045,West
CA-2016-146766,United States,Chula Vista,California,91911,West
CA-2015-105613,United States,Mcallen,Texas,78501,Central
US-2016-142251,United States,Hollywood,Florida,33021,South
CA-2014-131247,United States,San Francisco,California,94110,West
US-2015-113593,United States,Santa Maria,California,93454,West
CA-2017-121083,United States,Manchester,Connecticut,6040,East
CA-2017-151190,United States,Omaha,Nebraska,68104,Central
CA-2014-133543,United States,San Jose,California,95123,West
CA-2017-105130,United States,San Francisco,California,94122,West
CA-2016-161928,United States,San Francisco,California,94109,West
CA-2017-101322,United States,Long Beach,California,90805,West
US-2016-106600,United States,Columbus,Georgia,31907,South
CA-2014-111871,United States,San Francisco,California,94110,West
CA-2017-139437,United States,Los Angeles,California,90004,West
CA-2017-151484,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-104150,United States,Tulsa,Oklahoma,74133,Central
CA-2016-161025,United States,Los Angeles,California,90049,West
CA-2014-103989,United States,Lakeland,Florida,33801,South
CA-2015-142433,United States,Houston,Texas,77036,Central
CA-2015-132815,United States,Los Angeles,California,90008,West
CA-2014-101266,United States,Springfield,Virginia,22153,South
CA-2016-141523,United States,New York City,New York,10035,East
US-2014-106299,United States,Springfield,Missouri,65807,Central
CA-2015-158421,United States,Columbia,South Carolina,29203,South
CA-2016-143609,United States,Portland,Oregon,97206,West
CA-2015-138331,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-138954,United States,New York City,New York,10035,East
CA-2017-157903,United States,Des Plaines,Illinois,60016,Central
CA-2016-157259,United States,New York City,New York,10035,East
CA-2017-107986,United States,Seattle,Washington,98103,West
CA-2017-104927,United States,Houston,Texas,77095,Central
CA-2017-113453,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-149909,United States,Columbus,Indiana,47201,Central
CA-2015-146675,United States,Evanston,Illinois,60201,Central
CA-2016-118332,United States,Apple Valley,California,92307,West
CA-2016-133669,United States,Columbus,Ohio,43229,East
CA-2017-145660,United States,Marion,Ohio,43302,East
CA-2016-133697,United States,Houston,Texas,77095,Central
CA-2017-148138,United States,Marion,Ohio,43302,East
